dedup_key,sku,product_name,brand,product_url,price,currency,availability,pack_size,category_hierarchy,variant_skus,specifications,image_urls,alternative_products,description,source_url,scraped_at,extraction_method,run_id,content_hash,first_seen_at,last_updated_at
sku:PFLTA,PFLTA,Surgical blades - Hu-Friedy,Safco Dental,https://www.safcodental.com/product/surgical-blades-hu-friedy,94.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflta.jpg""]",[],The Hu-Friedy surgical blades are single use carbon steel blades used for cutting gingival tissue and making surgical incisions. They are crafted from the finest materials for strength and durability. Both microsurgical and standard styles are offered to match clinician and procedural preferences.,https://www.safcodental.com/product/surgical-blades-hu-friedy,2026-06-03T22:04:06.316631+00:00,json_ld,safco-dental-20260603-220305-7cbc75,9bd37a959fcad42f725283065a9a53cd7a3e92f32d8fb394f6b5867174220eb6,2026-06-03T22:03:13.258562+00:00,2026-06-03T22:04:06.329761+00:00
sku:PFLSE,PFLSE,Disposable scalpels,Safco Dental,https://www.safcodental.com/product/disposable-scalpels,10.49,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflse.jpg""]",[],Sterile disposable scalpel; plastic handle with stainless steel blade.,https://www.safcodental.com/product/disposable-scalpels,2026-06-03T22:04:07.245221+00:00,json_ld,safco-dental-20260603-220305-7cbc75,4e0b8a27faa77d424cc1c22bc5233b20510cfa73524161b46aad04e91253b77f,2026-06-03T22:03:13.259810+00:00,2026-06-03T22:04:07.259127+00:00
sku:PFLQT,PFLQT,"Myco Medical Microsurgical Blades, Carbon Steel",Safco Dental,https://www.safcodental.com/product/myco-medical-glassvan-reg-microsurgical-blades-carbon-steel,8.49,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflqt.jpg""]",[],"GLASSVAN® surgical blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel. Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil.",https://www.safcodental.com/product/myco-medical-glassvan-reg-microsurgical-blades-carbon-steel,2026-06-03T22:04:07.024332+00:00,json_ld,safco-dental-20260603-220305-7cbc75,cc4b66a66b4160aa6c4dc71100dfb89c499438e234f18e82ba8ca7c5c389988e,2026-06-03T22:03:13.261044+00:00,2026-06-03T22:04:07.037639+00:00
sku:PFLNB,PFLNB,Scalpel Handles - Hu-Friedy,Safco Dental,https://www.safcodental.com/product/scalpel-handles-hu-friedy,37.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflnb.jpg""]",[],The #3 style scalpel handle with metric ruler is used for cutting gingival tissue and making surgical incisions. The #5 Offset Angle Scalpel handle design is ideal for posterior and palatal areas with a 30 degree angle The #5 European Round Scalpel Blade Handle is used for cutting gingival tissue and making surgical incisions. The round scalpel handle provides greater rotational movement with fingertip control and enhances dexterity. The #5 Straight Round Scalpel Blade Handle is used for cutting gingival tissue and making surgical incisions.,https://www.safcodental.com/product/scalpel-handles-hu-friedy,2026-06-03T22:04:08.118555+00:00,json_ld,safco-dental-20260603-220305-7cbc75,3eff4b0c5fa95702932a15b7a95854718b843b2afb21df0e16c3a8e2f5b652fe,2026-06-03T22:03:13.262121+00:00,2026-06-03T22:04:08.131823+00:00
sku:PFLMA,PFLMA,Surgical blade handles - Bard-Parker (BD),Safco Dental,https://www.safcodental.com/product/surgical-blade-handles-bard-parker-bd,32.59,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflma.jpg""]",[],"Stainless steel. Handles are intended to be used for tissue separation, and other procedures that require a sharp surgical blade to puncture or cut. Consistent sharpness, control and strength surgeons demand. Uniquely packaged for safety and ease of use. Nonsterile. Sizes 3 fit blades sizes 10-15. Size 4 fits blade sizes 20-25.",https://www.safcodental.com/product/surgical-blade-handles-bard-parker-bd,2026-06-03T22:04:09.181648+00:00,json_ld,safco-dental-20260603-220305-7cbc75,a72318d4da7547491e3f88b7d834903f27554fcdd525675004bc6686644d923f,2026-06-03T22:03:13.263243+00:00,2026-06-03T22:04:09.194298+00:00
sku:PFLJQ,PFLJQ,Surgical blades,Safco Dental,https://www.safcodental.com/product/surgical-blades,16.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfljq.jpg""]",[],"Box of 100 single-use blades, in sterile foil packs.",https://www.safcodental.com/product/surgical-blades,2026-06-03T22:04:10.008589+00:00,json_ld,safco-dental-20260603-220305-7cbc75,fb256822763f9f4aeebcceedf3def0fe06adf9373d674bda504fe64e4ea490f1,2026-06-03T22:03:13.264654+00:00,2026-06-03T22:04:10.021196+00:00
sku:PFLGV,PFLGV,Surgical blades - Integra Miltex,Safco Dental,https://www.safcodental.com/product/surgical-blades-integra-miltex,51.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pflgv.jpg""]",[],"Box of 100 sterile single-use blades, in individual foil packs.",https://www.safcodental.com/product/surgical-blades-integra-miltex,2026-06-03T22:04:11.246705+00:00,json_ld,safco-dental-20260603-220305-7cbc75,21bda5787f6ba493c4026ee65208db76dd18c27841cdbfb2eed9d04d4bb22917,2026-06-03T22:03:13.265841+00:00,2026-06-03T22:04:11.259256+00:00
sku:PFLDB,PFLDB,Surgical blades - Bard-Parker (BD),Safco Dental,https://www.safcodental.com/product/surgical-blades-bard-parker-bd,56.29,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical blades and scalpels"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-blades-and-scalpels""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfldb.jpg""]",[],Single-use blades in individual foil packs.,https://www.safcodental.com/product/surgical-blades-bard-parker-bd,2026-06-03T22:04:11.739295+00:00,json_ld,safco-dental-20260603-220305-7cbc75,664c53150d128f205e63172ee4e9289825be28a454665d419627873239b51991,2026-06-03T22:03:13.266787+00:00,2026-06-03T22:04:11.751942+00:00
sku:PFPGH,PFPGH,OraSoothe Sockit!,Safco Dental,https://www.safcodental.com/product/orasoothe-reg-sockit-gel,9.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpgh.jpg""]",[],"Hydrogel dressing treats intraoral wounds and lesions. Provides fast, continuous pain relief without numbing. Protects from chemical and microbial contamination and promotes optimal healing.Contains no drugs, and has no toxicity or contraindications. Safe if swallowed. Individual 10g syringes are ideal for both in-office and take-home use. FDA approved. Please note: SOCKIT! Gel has changed its name. This product has transitioned to OraSoothe ""SOCKIT"" Gel. The product is the same - only the name has changed.",https://www.safcodental.com/product/orasoothe-reg-sockit-gel,2026-06-03T22:04:12.988716+00:00,json_ld,safco-dental-20260603-220305-7cbc75,408a1701fe45ea0f8c1343264940fe317f72bfc28c1fdf77b12d1b4bbaa14711,2026-06-03T22:03:14.106616+00:00,2026-06-03T22:04:13.002393+00:00
sku:PFPFT,PFPFT,HemoStat,Safco Dental,https://www.safcodental.com/product/hemostat-sup-trade-sup,125.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpft.jpg""]",[],"Topical hemostatic dressing in the form of a sterile fabric prepared by the chemical treatment of regenerated cellulose. Provides safe and effective control of bleeding for extractions and periodontal surgery. When the fabric comes into contact with blood or fluids, it expands and transforms to a clear, viscous gel which fills voids and seals capillary ends to help stop bleeding.",https://www.safcodental.com/product/hemostat-sup-trade-sup,2026-06-03T22:04:13.563922+00:00,json_ld,safco-dental-20260603-220305-7cbc75,9013794d1f96611dbc0e14bf6edb4975d15e8bf26a32835cca80ac4806d65c32,2026-06-03T22:03:14.110108+00:00,2026-06-03T22:04:13.576870+00:00
sku:PFPFS,PFPFS,ORCA Foam,Safco Dental,https://www.safcodental.com/product/orca-sup-trade-sup-foam,104.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg""]",[],"Absorbable gelatin sponge hemostat, USP. Provides reliable and rapid hemostasis during dental surgical procedures. Offers fast and complete resorption in 3-7 days, no removal necessary. Ideal size for easy application. Absorbs up to 35x its weight. Aids in control of hemorrhage in surgical or extraction sites. Individually packaged, sterile cubes prevent cross-contamination. Excellent carrier medium for fluids such as antibiotics or ORCA Dry Socket.",https://www.safcodental.com/product/orca-sup-trade-sup-foam,2026-06-03T22:04:14.725387+00:00,json_ld,safco-dental-20260603-220305-7cbc75,3a3f3166f7cbcc779843ef695ec17be75f2c62ed429d5bd925f94c95e45ad054,2026-06-03T22:03:14.113449+00:00,2026-06-03T22:04:14.737987+00:00
sku:PFPFR,PFPFR,Periacryl 90,Safco Dental,https://www.safcodental.com/product/periacryl-reg-90,146.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg""]",[],Cyanoacrylate oral tissue adhesive used in dental surgeries. High viscosity formula provides increased control for precision application and less waste. Hemostatic and bacteriostatic. Violet color. Refrigeration required; this product is stored under refrigeration at Safco.,https://www.safcodental.com/product/periacryl-reg-90,2026-06-03T22:04:15.621330+00:00,json_ld,safco-dental-20260603-220305-7cbc75,5251c42c1561400df10f466422ad680ab7c8353c9e3a6fd588bfa8653e1c194d,2026-06-03T22:03:14.116571+00:00,2026-06-03T22:04:15.634213+00:00
sku:PFPFQ,PFPFQ,ORCA Dry Socket,Safco Dental,https://www.safcodental.com/product/orca-trade-dry-socket,122.95,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfq.jpg""]",[],"Non-medicated, clinically proven formula for relief from dry sockets and oral pain. Consists of essential oils and other natural ingredients. Place 8 to 10 drops onto a resorbable gelatin sponge or gauze strip directly to dry socket or areas of discomfort.",https://www.safcodental.com/product/orca-trade-dry-socket,2026-06-03T22:04:17.081126+00:00,json_ld,safco-dental-20260603-220305-7cbc75,14e7276c43c900eadcca7b821747f13847c6580f45275ba64c0e035117766e93,2026-06-03T22:03:14.119489+00:00,2026-06-03T22:04:17.093204+00:00
sku:PFPFP,PFPFP,HeliTape,Safco Dental,https://www.safcodental.com/product/helitape-reg,228.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfp.jpg""]",[],"Thin, soft, pliable collagen tape used for dressing minor wounds. Tape accelerates wound healing and is absorbed into the body after 10 to 14 days. Sterile and individually packaged.",https://www.safcodental.com/product/helitape-reg,2026-06-03T22:04:17.761830+00:00,json_ld,safco-dental-20260603-220305-7cbc75,d93df5dae31fdfcdb35bdc722d1989ac8b370827494ffba6e44718098767a7aa,2026-06-03T22:03:14.122330+00:00,2026-06-03T22:04:17.774903+00:00
sku:PFPFM,PFPFM,Integra Miltex HeliCote,Safco Dental,https://www.safcodental.com/product/integra-sup-reg-sup-miltex-sup-reg-sup-helicote-sup-reg-sup,173.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpfm.jpg""]",[],"Collagen Wound Dressing Integra Miltex absorbable collagen wound dressing products are used to help control bleeding and protect the wound site in order for the healing process to begin. For application to moist or bleeding clean oral wounds created during dental surgery, and to protect the surface of the wound from further injury. Collagen wound dressing products are reabsorbed by the body within 10 to 14 days after placement. These collagen products are packaged in individual clam shells with an easy-to-peel backing, making it easy for clinicians to open packages during procedures. Helps control bleeding 10 to 14 day absorption Sterile, individually packaged dressings",https://www.safcodental.com/product/integra-sup-reg-sup-miltex-sup-reg-sup-helicote-sup-reg-sup,2026-06-03T22:04:18.167492+00:00,json_ld,safco-dental-20260603-220305-7cbc75,f1c596e60287aab259b48a495278fcd0f4a9217a57edc2449a98b05e363e1572,2026-06-03T22:03:14.125238+00:00,2026-06-03T22:04:18.179654+00:00
sku:PFPAJ,PFPAJ,ActCel,Safco Dental,https://www.safcodental.com/product/actcel,108.29,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Surgical medicaments and packing"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/surgical-medicaments-and-packing""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfpaj.jpg""]",[],Hemostatic non-resorbable gauze. For external use. Absorbs exudates such as blood or other bodily fluids. Easy to cut to any size or shape. Dispensed in individual sterile pouches.,https://www.safcodental.com/product/actcel,2026-06-03T22:04:19.072144+00:00,json_ld,safco-dental-20260603-220305-7cbc75,407334209fb99c0bbaf6061f9d0b62e13a75d432ed4d1ef97c884c28ef5b49ea,2026-06-03T22:03:14.128256+00:00,2026-06-03T22:04:19.084942+00:00
sku:PFEMN,PFEMN,Safco SureStitch sutures,Safco Dental,https://www.safcodental.com/product/safco-surestitch-trade-sutures,30.49,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Sutures"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/sutures""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfemn.jpg""]",[],"Extra sharp cutting edges on the needle reduce tissue drag and produce a precise, smooth penetration with minimal trauma. Needle channel is fitted to the specific size of the suture material. Excellent handling and tying characteristics. Reverse cutting. Plain gut (catgut): Made of first quality raw material, catgut has extremely high tensile strength. Every strand is precision polished to a uniform diameter, permitting smooth and secure knotting. Chromic gut (catgut): Produced with the same precision and quality materials as plain gut, plus treated with chromic acid salts to decrease tissue reactivity and provide a slower absorption rate. Black braided silk: Noncapillary silk has excellent handling and tying characteristics. Modern braiding technique provides a uniform smooth surface and a greater tensile strength.Nylon black monofilament: A non-absorbable polyamide suture with characteristic high tensile strength. The uniform smooth surface permits easy passage through tissue. For Safco SureStitch™ Sutures Chart along with additional information, click here.",https://www.safcodental.com/product/safco-surestitch-trade-sutures,2026-06-03T22:04:20.581779+00:00,json_ld,safco-dental-20260603-220305-7cbc75,d7b4db67ed92ee59b6ff088e4f475762251069480c52980833526e0288fd5c8d,2026-06-03T22:03:14.276809+00:00,2026-06-03T22:04:20.596007+00:00
sku:PFELV,PFELV,Myco Medical Reli-Pro Sutures,Safco Dental,https://www.safcodental.com/product/myco-medical-reli-reg-pro-sutures,8.49,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Sutures"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/sutures""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfelv.jpg""]",[],"RELI® PRO sutures from MYCO Medical are premium sterile absorbable and non-absorbable surgical-grade sutures packaged in a new low-memory racetrack tray to improve suture performance All RELI® PRO sutures include needles made from 300 Series stainless steel for the perfect blend of strength and ductility RediPass needle coating facilitates smoother needle penetration and reduces tissue dragging 100% in-line manufacturing inspection ensures a smooth and secure needle to suture attachment site Pure Glide -- Continuous inner lined barrier eliminates any chance for the suture to get caught in gaps Notched Label -- Medical-grade paper label is notched in place to provide easy product identification and ensurable product integrity Easy Lift Needle -- The tab, when pressed from behind lifts the needle away from the card for easy removal Longer Lengths -- Longer suture lengths (up to 36"") are available Twin Needle Parks -- Securely accommodates and protects all Myco needle configurations",https://www.safcodental.com/product/myco-medical-reli-reg-pro-sutures,2026-06-03T22:04:23.669699+00:00,json_ld,safco-dental-20260603-220305-7cbc75,a0449e935abc893c718301ddff301350c33d46efc65085242f748316c58a0433,2026-06-03T22:03:14.278147+00:00,2026-06-03T22:04:23.684037+00:00
sku:PFEKR,PFEKR,Look sutures,Safco Dental,https://www.safcodental.com/product/look-trade-sutures,36.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Sutures"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/sutures""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfekr.jpg""]",[],"Made by Surgical Specialties Corporation, with over 50 years suture manufacturing experience and over 25 years experience making stainless steel suture needles. ISO 9001 approved. All products meet or exceed FDA and QSR requirements and U.S.P. specifications. You get consistently sharp cutting needles plus resistance to bending and breaking. All sizes are reverse cutting. For Look Sutures Chart along with additional information, click here.",https://www.safcodental.com/product/look-trade-sutures,2026-06-03T22:04:22.553981+00:00,json_ld,safco-dental-20260603-220305-7cbc75,564281592d32ee1f770c657391156281f369913b2767bb191b2eac6665dee84b,2026-06-03T22:03:14.279847+00:00,2026-06-03T22:04:22.566100+00:00
sku:PFEHV,PFEHV,Ethicon sutures,Safco Dental,https://www.safcodental.com/product/ethicon-sutures,125.49,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Sutures"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/sutures""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfehv.jpg""]",[],"Ethicon sutures are made of strong, sharp micrograin stainless steel. An exclusive Ethicon process yields the ideal balance between ductility and resistance to bending. Seamless swaging produces a needle diameter that closely matches the diameter of the attached suture. A micro-thin, super-smooth finish allows the needle to penetrate and pass through the tissue with an almost fluid-like flow. For Ethicon Sutures Chart along with additional information, click here.",https://www.safcodental.com/product/ethicon-sutures,2026-06-03T22:04:25.552419+00:00,json_ld,safco-dental-20260603-220305-7cbc75,9f0b4889b29b0be659cc9da68709bf5f69be10c7ad742c7cc58121934a0869d7,2026-06-03T22:03:14.282041+00:00,2026-06-03T22:04:25.565851+00:00
sku:PFEDB,PFEDB,Perma Sharp sutures,Safco Dental,https://www.safcodental.com/product/perma-sharp-reg-sutures,71.99,USD,InStock,,"[{""name"": ""Sutures & surgical products"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products""}, {""name"": ""Sutures"", ""url"": ""https://www.safcodental.com/catalog/sutures-surgical-products/sutures""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg""]",[],"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a high-polished finish for a smoother penetration. For Perma Sharp® Sutures Chart along with additional information, click here.",https://www.safcodental.com/product/perma-sharp-reg-sutures,2026-06-03T22:04:29.885882+00:00,json_ld,safco-dental-20260603-220305-7cbc75,4891c21807d29414ae7545f9543338facb8063e33755c90e78bf45026b84ee09,2026-06-03T22:03:14.283817+00:00,2026-06-03T22:04:29.898231+00:00
sku:DRDAS,DRDAS,Ocean Pacific NeoNatural,Safco Dental,https://www.safcodental.com/product/ocean-pacific-sup-reg-sup-neonatural-sup-trade-sup,23.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdas.jpg""]",[],Powder-free chloroprene examination gloves. Polychlorprene exam gloves combine the softness of latex with the strength of nitrile for reliable protection without sacrificing comfort or dexterity. Textured fingertip finish Beaded cuff Ambidextrous Emerald green color Thickness: at palm 3.1 mils; at fingertip 4 mils 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/ocean-pacific-sup-reg-sup-neonatural-sup-trade-sup,2026-06-03T22:04:27.686166+00:00,json_ld,safco-dental-20260603-220305-7cbc75,2a362cef1149bc7066321488e5382cf5628d50be5d07f2604dacecf9bc84c824,2026-06-03T22:03:28.963531+00:00,2026-06-03T22:04:27.699354+00:00
sku:DRDAR,DRDAR,Microflex Neogard Touch,Safco Dental,https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-trade-touch,37.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdar.jpg""]",[],"Powder-free chloroprene exam gloves. Thin, ultralight, neoprene exam glove designed for heightened tactile sensitivity. US Ergonomics certified for exceptional wet grip. Features ERGOFORM™ technology to reduce stress on joints, ligaments, and tendons in the hands and wrists. Textured fingertip finish Beaded cuff Ambidextrous Green color Thickness: at palm 2.8 mils; at fingertip 3.5 mils 200 gloves per box (180 per box in size XL) Order 10 boxes to purchase a case",https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-trade-touch,2026-06-03T22:04:28.245218+00:00,json_ld,safco-dental-20260603-220305-7cbc75,cfb5cc3aca7e12ad991e9ca8f193afe2e706ddc2dfcaf05f48e93a8fbef22951,2026-06-03T22:03:28.964624+00:00,2026-06-03T22:04:28.259333+00:00
sku:DRDAQ,DRDAQ,True Comfort Blu,Safco Dental,https://www.safcodental.com/product/true-comfort-reg-blu,18.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg""]",[],"Powder-free, latex-free, chloroprene examination gloves. Unrivaled wet grip, increased touch sensitivity, and silky smooth comfort. Chemotherapty drug rated. Textured fingertip finish Beaded cuff Ambidextrous Ocean blue color Thickness: at palm 2.4 mils; at fingertip 3.1 mils To purchase a full case, please order as qty of 10 boxes",https://www.safcodental.com/product/true-comfort-reg-blu,2026-06-03T22:04:29.358441+00:00,json_ld,safco-dental-20260603-220305-7cbc75,59700544cfb4156336b989f59792b0452fb9500979bd39bc779d793b1219d6a1,2026-06-03T22:03:28.965588+00:00,2026-06-03T22:04:29.371380+00:00
sku:DRDAP,DRDAP,Safco EZ Green Chloroprene,Safco Dental,https://www.safcodental.com/product/safco-ez-green-chloroprene,17.99,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg""]",[],Powder-free chloroprene examination gloves. Similar feel and elasticity to that of latex without the risk of allergic reation to latex proteins. Provides supreme tactile sensitivity. Textured fingertip finish Beaded cuff Ambidextreous Green color Thickness: at palm 3.0 mils; at fingertips 3.5 mils 200 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/safco-ez-green-chloroprene,2026-06-03T22:04:31.371225+00:00,json_ld,safco-dental-20260603-220305-7cbc75,002419283b64a8ab31a7e396bbf6ca34b0f91d20027626da3e25b691d9e4c5c4,2026-06-03T22:03:28.966493+00:00,2026-06-03T22:04:31.383301+00:00
sku:DRDAN,DRDAN,Microflex NeoSoft,Safco Dental,https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade,18.49,USD,InStock,,"[{""name"": ""Dental Exam Gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves""}, {""name"": ""Chloroprene gloves"", ""url"": ""https://www.safcodental.com/catalog/gloves/chloroprene-gloves""}]",[],{},"[""https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg""]",[],Powder-free chloroprene examination gloves. Features HYDRASOFT™ technology that provides 2x more moisture retention. Textured fingertip finish Beaded cuff Ambidextrous Chloroprene (neoprene) Green color Polymer coated for easy donning Thickness: at palm 2.8 mils; at fingertip 3.5 mils 100 gloves per box Order 10 boxes to purchase a case,https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade,2026-06-03T22:04:32.159589+00:00,json_ld,safco-dental-20260603-220305-7cbc75,9fb175365ea2b6413f23ae08501022b742eea8ade402dd2a822590b047997b07,2026-06-03T22:03:28.967508+00:00,2026-06-03T22:04:32.173313+00:00
